FLUKE 289,  V1.16,  40810170 Douglas Hutchings

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Start Time,Stop Time,Elapsed Time,Interval,Total readings,Intervals,Input Events,Session Name
12/5/2025 3:08:26 PM,12/5/2025 11:18:05 PM,8:09:39,0:01:00,3448,490,3004,Motor 7
Max Time,Max,Average,Min,Min Time,Scaling,
12/5/2025 3:08:26 PM,10.089 V DC,9.516 V DC,8.887 V DC,12/5/2025 3:08:34 PM,(none)

Reading,Sample,Start Time,Duration,Max Time,Max,Average,Min Time,Min,Description,Stop Time
1144,9.609 V DC,12/5/2025 17:55:25.6,0:00:03.3,12/5/2025 17:55:26.5,9.621 V DC,9.605 V DC,12/5/2025 17:55:26.9,9.520 V DC,Stable,12/5/2025 17:55:28.9
1145,9.459 V DC,12/5/2025 17:55:28.9,0:00:00.1,12/5/2025 17:55:28.9,9.459 V DC,9.459 V DC,12/5/2025 17:55:28.9,9.459 V DC,Unstable,12/5/2025 17:55:29.0
1146,9.591 V DC,12/5/2025 17:55:29.0,0:00:01.4,12/5/2025 17:55:29.5,9.617 V DC,9.596 V DC,12/5/2025 17:55:29.2,9.529 V DC,Stable,12/5/2025 17:55:30.4
1147,9.497 V DC,12/5/2025 17:55:30.4,0:00:00.2,12/5/2025 17:55:30.5,9.518 V DC,9.508 V DC,12/5/2025 17:55:30.4,9.497 V DC,Unstable,12/5/2025 17:55:30.6
1148,9.605 V DC,12/5/2025 17:55:30.6,0:00:01.4,12/5/2025 17:55:30.9,9.618 V DC,9.597 V DC,12/5/2025 17:55:31.3,9.517 V DC,Stable,12/5/2025 17:55:32.0
1149,9.428 V DC,12/5/2025 17:55:32.0,0:00:00.1,12/5/2025 17:55:32.0,9.428 V DC,9.428 V DC,12/5/2025 17:55:32.0,9.428 V DC,Unstable,12/5/2025 17:55:32.1
1150,9.586 V DC,12/5/2025 17:55:32.1,0:00:10.3,12/5/2025 17:55:37.7,9.622 V DC,9.601 V DC,12/5/2025 17:55:41.5,9.509 V DC,Stable,12/5/2025 17:55:42.4
1151,9.458 V DC,12/5/2025 17:55:42.4,0:00:00.1,12/5/2025 17:55:42.4,9.458 V DC,9.458 V DC,12/5/2025 17:55:42.4,9.458 V DC,Unstable,12/5/2025 17:55:42.5
1152,9.581 V DC,12/5/2025 17:55:42.5,0:00:09.3,12/5/2025 17:55:46.4,9.619 V DC,9.593 V DC,12/5/2025 17:55:42.7,9.486 V DC,Stable,12/5/2025 17:55:51.8
1153,9.458 V DC,12/5/2025 17:55:51.8,0:00:00.1,12/5/2025 17:55:51.8,9.458 V DC,9.458 V DC,12/5/2025 17:55:51.8,9.458 V DC,Unstable,12/5/2025 17:55:51.9
1154,9.594 V DC,12/5/2025 17:55:51.9,0:00:07.3,12/5/2025 17:55:55.5,9.621 V DC,9.602 V DC,12/5/2025 17:55:56.8,9.531 V DC,Stable,12/5/2025 17:55:59.1
1155,9.499 V DC,12/5/2025 17:55:59.1,0:00:00.8,12/5/2025 17:55:59.4,9.616 V DC,9.560 V DC,12/5/2025 17:55:59.7,9.445 V DC,Unstable,12/5/2025 17:55:59.9
1156,9.600 V DC,12/5/2025 17:55:59.9,0:00:11.5,12/5/2025 17:56:03.8,9.619 V DC,9.601 V DC,12/5/2025 17:56:00.0,9.516 V DC,Stable,12/5/2025 17:56:11.4
1157,9.454 V DC,12/5/2025 17:56:11.4,0:00:00.1,12/5/2025 17:56:11.4,9.454 V DC,9.454 V DC,12/5/2025 17:56:11.4,9.454 V DC,Unstable,12/5/2025 17:56:11.5
1158,9.596 V DC,12/5/2025 17:56:11.5,0:00:05.2,12/5/2025 17:56:13.6,9.618 V DC,9.585 V DC,12/5/2025 17:56:15.3,9.513 V DC,Stable,12/5/2025 17:56:16.7
1159,9.457 V DC,12/5/2025 17:56:16.7,0:00:00.5,12/5/2025 17:56:17.1,9.569 V DC,9.519 V DC,12/5/2025 17:56:16.7,9.457 V DC,Unstable,12/5/2025 17:56:17.2
1160,9.600 V DC,12/5/2025 17:56:17.2,0:00:08.4,12/5/2025 17:56:24.5,9.621 V DC,9.608 V DC,12/5/2025 17:56:20.5,9.561 V DC,Interval,12/5/2025 17:56:25.6
1161,9.617 V DC,12/5/2025 17:56:25.6,0:00:03.1,12/5/2025 17:56:26.3,9.621 V DC,9.609 V DC,12/5/2025 17:56:27.6,9.554 V DC,Stable,12/5/2025 17:56:28.7
1162,9.491 V DC,12/5/2025 17:56:28.7,0:00:20.7,12/5/2025 17:56:45.9,9.619 V DC,9.597 V DC,12/5/2025 17:56:30.9,9.490 V DC,Stable,12/5/2025 17:56:49.4
1163,9.441 V DC,12/5/2025 17:56:49.4,0:00:00.1,12/5/2025 17:56:49.4,9.441 V DC,9.441 V DC,12/5/2025 17:56:49.4,9.441 V DC,Unstable,12/5/2025 17:56:49.5
1164,9.592 V DC,12/5/2025 17:56:49.5,0:00:20.9,12/5/2025 17:57:01.5,9.621 V DC,9.604 V DC,12/5/2025 17:57:08.8,9.518 V DC,Stable,12/5/2025 17:57:10.4
1165,9.489 V DC,12/5/2025 17:57:10.4,0:00:00.1,12/5/2025 17:57:10.4,9.489 V DC,9.489 V DC,12/5/2025 17:57:10.4,9.489 V DC,Unstable,12/5/2025 17:57:10.5
1166,9.600 V DC,12/5/2025 17:57:10.5,0:00:02.0,12/5/2025 17:57:11.5,9.619 V DC,9.602 V DC,12/5/2025 17:57:11.6,9.528 V DC,Stable,12/5/2025 17:57:12.6
1167,9.498 V DC,12/5/2025 17:57:12.6,0:00:00.1,12/5/2025 17:57:12.6,9.498 V DC,9.498 V DC,12/5/2025 17:57:12.6,9.498 V DC,Unstable,12/5/2025 17:57:12.7
1168,9.598 V DC,12/5/2025 17:57:12.7,0:00:05.5,12/5/2025 17:57:14.4,9.618 V DC,9.597 V DC,12/5/2025 17:57:14.5,9.529 V DC,Stable,12/5/2025 17:57:18.2
1169,9.505 V DC,12/5/2025 17:57:18.2,0:00:07.4,12/5/2025 17:57:25.4,9.617 V DC,9.594 V DC,12/5/2025 17:57:18.2,9.505 V DC,Interval,12/5/2025 17:57:25.6
1170,9.608 V DC,12/5/2025 17:57:25.6,0:00:15.7,12/5/2025 17:57:28.1,9.619 V DC,9.602 V DC,12/5/2025 17:57:38.1,9.525 V DC,Stable,12/5/2025 17:57:41.3
1171,9.506 V DC,12/5/2025 17:57:41.3,0:00:24.3,12/5/2025 17:57:53.2,9.619 V DC,9.598 V DC,12/5/2025 17:58:03.8,9.457 V DC,Stable,12/5/2025 17:58:05.7
1172,9.401 V DC,12/5/2025 17:58:05.7,0:00:00.4,12/5/2025 17:58:05.9,9.570 V DC,9.496 V DC,12/5/2025 17:58:05.7,9.401 V DC,Unstable,12/5/2025 17:58:06.1
1173,9.582 V DC,12/5/2025 17:58:06.1,0:00:02.6,12/5/2025 17:58:08.6,9.613 V DC,9.590 V DC,12/5/2025 17:58:07.4,9.529 V DC,Stable,12/5/2025 17:58:08.7
1174,9.484 V DC,12/5/2025 17:58:08.7,0:00:00.1,12/5/2025 17:58:08.7,9.484 V DC,9.484 V DC,12/5/2025 17:58:08.7,9.484 V DC,Unstable,12/5/2025 17:58:08.8
1175,9.592 V DC,12/5/2025 17:58:08.8,0:00:16.8,12/5/2025 17:58:20.5,9.618 V DC,9.600 V DC,12/5/2025 17:58:21.0,9.502 V DC,Interval,12/5/2025 17:58:25.6
1176,9.603 V DC,12/5/2025 17:58:25.6,0:00:06.0,12/5/2025 17:58:25.8,9.617 V DC,9.597 V DC,12/5/2025 17:58:30.9,9.518 V DC,Stable,12/5/2025 17:58:31.6
1177,9.512 V DC,12/5/2025 17:58:31.6,0:00:33.5,12/5/2025 17:58:35.6,9.619 V DC,9.600 V DC,12/5/2025 17:58:36.6,9.492 V DC,Stable,12/5/2025 17:59:05.1
1178,9.453 V DC,12/5/2025 17:59:05.1,0:00:00.1,12/5/2025 17:59:05.1,9.453 V DC,9.453 V DC,12/5/2025 17:59:05.1,9.453 V DC,Unstable,12/5/2025 17:59:05.2
1179,9.584 V DC,12/5/2025 17:59:05.2,0:00:20.4,12/5/2025 17:59:25.6,9.618 V DC,9.596 V DC,12/5/2025 17:59:06.8,9.510 V DC,Interval,12/5/2025 17:59:25.7
1180,9.618 V DC,12/5/2025 17:59:25.7,0:00:04.1,12/5/2025 17:59:25.7,9.618 V DC,9.600 V DC,12/5/2025 17:59:28.4,9.534 V DC,Stable,12/5/2025 17:59:29.8
1181,9.507 V DC,12/5/2025 17:59:29.8,0:00:55.8,12/5/2025 17:59:34.4,9.616 V DC,9.594 V DC,12/5/2025 17:59:48.5,9.474 V DC,Interval,12/5/2025 18:00:25.6
1182,9.611 V DC,12/5/2025 18:00:25.6,0:00:18.3,12/5/2025 18:00:35.5,9.615 V DC,9.595 V DC,12/5/2025 18:00:43.8,9.509 V DC,Stable,12/5/2025 18:00:43.9
1183,9.437 V DC,12/5/2025 18:00:43.9,0:00:00.6,12/5/2025 18:00:44.1,9.565 V DC,9.518 V DC,12/5/2025 18:00:43.9,9.437 V DC,Unstable,12/5/2025 18:00:44.5
1184,9.557 V DC,12/5/2025 18:00:44.5,0:00:41.0,12/5/2025 18:01:13.6,9.613 V DC,9.589 V DC,12/5/2025 18:00:46.1,9.449 V DC,Interval,12/5/2025 18:01:25.6
1185,9.565 V DC,12/5/2025 18:01:25.6,0:00:00.5,12/5/2025 18:01:25.8,9.610 V DC,9.591 V DC,12/5/2025 18:01:25.6,9.565 V DC,Unstable,12/5/2025 18:01:26.1
1186,9.488 V DC,12/5/2025 18:01:26.1,0:00:49.7,12/5/2025 18:01:41.6,9.612 V DC,9.590 V DC,12/5/2025 18:01:45.5,9.440 V DC,Stable,12/5/2025 18:02:15.8
1187,9.406 V DC,12/5/2025 18:02:15.8,0:00:00.1,12/5/2025 18:02:15.8,9.406 V DC,9.406 V DC,12/5/2025 18:02:15.8,9.406 V DC,Unstable,12/5/2025 18:02:15.9
1188,9.577 V DC,12/5/2025 18:02:15.9,0:00:09.8,12/5/2025 18:02:22.6,9.611 V DC,9.586 V DC,12/5/2025 18:02:24.8,9.496 V DC,Interval,12/5/2025 18:02:25.6
1189,9.591 V DC,12/5/2025 18:02:25.6,0:00:07.5,12/5/2025 18:02:28.5,9.608 V DC,9.592 V DC,12/5/2025 18:02:26.4,9.508 V DC,Stable,12/5/2025 18:02:33.2
1190,9.486 V DC,12/5/2025 18:02:33.2,0:00:00.1,12/5/2025 18:02:33.2,9.486 V DC,9.486 V DC,12/5/2025 18:02:33.2,9.486 V DC,Unstable,12/5/2025 18:02:33.3
1191,9.582 V DC,12/5/2025 18:02:33.3,0:00:04.7,12/5/2025 18:02:37.2,9.609 V DC,9.586 V DC,12/5/2025 18:02:35.1,9.508 V DC,Stable,12/5/2025 18:02:38.0
1192,9.458 V DC,12/5/2025 18:02:38.0,0:00:00.1,12/5/2025 18:02:38.0,9.458 V DC,9.458 V DC,12/5/2025 18:02:38.0,9.458 V DC,Unstable,12/5/2025 18:02:38.1
1193,9.562 V DC,12/5/2025 18:02:38.1,0:00:12.8,12/5/2025 18:02:50.5,9.608 V DC,9.578 V DC,12/5/2025 18:02:38.6,9.468 V DC,Stable,12/5/2025 18:02:50.9
1194,9.415 V DC,12/5/2025 18:02:50.9,0:00:00.5,12/5/2025 18:02:51.2,9.602 V DC,9.518 V DC,12/5/2025 18:02:51.3,9.389 V DC,Unstable,12/5/2025 18:02:51.4
1195,9.574 V DC,12/5/2025 18:02:51.4,0:00:06.6,12/5/2025 18:02:54.4,9.609 V DC,9.592 V DC,12/5/2025 18:02:55.3,9.524 V DC,Stable,12/5/2025 18:02:58.0
1196,9.420 V DC,12/5/2025 18:02:58.0,0:00:00.1,12/5/2025 18:02:58.0,9.420 V DC,9.420 V DC,12/5/2025 18:02:58.0,9.420 V DC,Unstable,12/5/2025 18:02:58.1
1197,9.572 V DC,12/5/2025 18:02:58.1,0:00:11.6,12/5/2025 18:03:03.7,9.606 V DC,9.585 V DC,12/5/2025 18:03:07.1,9.501 V DC,Stable,12/5/2025 18:03:09.7
1198,9.485 V DC,12/5/2025 18:03:09.7,0:00:00.1,12/5/2025 18:03:09.7,9.485 V DC,9.485 V DC,12/5/2025 18:03:09.7,9.485 V DC,Unstable,12/5/2025 18:03:09.8
1199,9.586 V DC,12/5/2025 18:03:09.8,0:00:13.3,12/5/2025 18:03:22.6,9.608 V DC,9.588 V DC,12/5/2025 18:03:20.7,9.502 V DC,Stable,12/5/2025 18:03:23.1
1200,9.476 V DC,12/5/2025 18:03:23.1,0:00:02.5,12/5/2025 18:03:24.6,9.605 V DC,9.583 V DC,12/5/2025 18:03:23.1,9.476 V DC,Interval,12/5/2025 18:03:25.6
1201,9.605 V DC,12/5/2025 18:03:25.6,0:00:04.8,12/5/2025 18:03:25.8,9.607 V DC,9.590 V DC,12/5/2025 18:03:26.8,9.521 V DC,Stable,12/5/2025 18:03:30.4
1202,9.483 V DC,12/5/2025 18:03:30.4,0:00:00.1,12/5/2025 18:03:30.4,9.483 V DC,9.483 V DC,12/5/2025 18:03:30.4,9.483 V DC,Unstable,12/5/2025 18:03:30.5
1203,9.578 V DC,12/5/2025 18:03:30.5,0:00:09.5,12/5/2025 18:03:32.5,9.607 V DC,9.587 V DC,12/5/2025 18:03:34.2,9.501 V DC,Stable,12/5/2025 18:03:40.0
1204,9.490 V DC,12/5/2025 18:03:40.0,0:00:00.6,12/5/2025 18:03:40.2,9.601 V DC,9.572 V DC,12/5/2025 18:03:40.0,9.490 V DC,Unstable,12/5/2025 18:03:40.6
1205,9.498 V DC,12/5/2025 18:03:40.6,0:00:04.2,12/5/2025 18:03:41.9,9.608 V DC,9.588 V DC,12/5/2025 18:03:40.6,9.498 V DC,Stable,12/5/2025 18:03:44.8
1206,9.436 V DC,12/5/2025 18:03:44.8,0:00:00.5,12/5/2025 18:03:45.1,9.601 V DC,9.535 V DC,12/5/2025 18:03:44.8,9.436 V DC,Unstable,12/5/2025 18:03:45.3
1207,9.556 V DC,12/5/2025 18:03:45.3,0:00:02.5,12/5/2025 18:03:46.4,9.604 V DC,9.583 V DC,12/5/2025 18:03:47.7,9.521 V DC,Stable,12/5/2025 18:03:47.8
1208,9.478 V DC,12/5/2025 18:03:47.8,0:00:00.1,12/5/2025 18:03:47.8,9.478 V DC,9.478 V DC,12/5/2025 18:03:47.8,9.478 V DC,Unstable,12/5/2025 18:03:47.9
1209,9.585 V DC,12/5/2025 18:03:47.9,0:00:25.9,12/5/2025 18:03:58.4,9.608 V DC,9.591 V DC,12/5/2025 18:04:08.7,9.506 V DC,Stable,12/5/2025 18:04:13.8
1210,9.477 V DC,12/5/2025 18:04:13.8,0:00:00.5,12/5/2025 18:04:14.2,9.566 V DC,9.514 V DC,12/5/2025 18:04:14.0,9.463 V DC,Unstable,12/5/2025 18:04:14.3
1211,9.594 V DC,12/5/2025 18:04:14.3,0:00:04.5,12/5/2025 18:04:16.2,9.606 V DC,9.590 V DC,12/5/2025 18:04:14.5,9.529 V DC,Stable,12/5/2025 18:04:18.8
1212,9.499 V DC,12/5/2025 18:04:18.8,0:00:06.8,12/5/2025 18:04:23.5,9.604 V DC,9.575 V DC,12/5/2025 18:04:20.5,9.482 V DC,Interval,12/5/2025 18:04:25.7
1213,9.558 V DC,12/5/2025 18:04:25.7,0:00:09.5,12/5/2025 18:04:31.1,9.609 V DC,9.593 V DC,12/5/2025 18:04:35.0,9.528 V DC,Stable,12/5/2025 18:04:35.1
1214,9.437 V DC,12/5/2025 18:04:35.1,0:00:01.1,12/5/2025 18:04:36.0,9.601 V DC,9.547 V DC,12/5/2025 18:04:35.1,9.437 V DC,Unstable,12/5/2025 18:04:36.2
1215,9.483 V DC,12/5/2025 18:04:36.2,0:00:49.4,12/5/2025 18:04:50.9,9.607 V DC,9.585 V DC,12/5/2025 18:05:13.3,9.438 V DC,Interval,12/5/2025 18:05:25.6
1216,9.561 V DC,12/5/2025 18:05:25.6,0:00:02.9,12/5/2025 18:05:26.4,9.605 V DC,9.590 V DC,12/5/2025 18:05:27.6,9.537 V DC,Stable,12/5/2025 18:05:28.5
1217,9.431 V DC,12/5/2025 18:05:28.5,0:00:00.1,12/5/2025 18:05:28.5,9.431 V DC,9.431 V DC,12/5/2025 18:05:28.5,9.431 V DC,Unstable,12/5/2025 18:05:28.6
1218,9.580 V DC,12/5/2025 18:05:28.6,0:00:01.2,12/5/2025 18:05:29.7,9.606 V DC,9.597 V DC,12/5/2025 18:05:29.1,9.562 V DC,Stable,12/5/2025 18:05:29.8
1219,9.477 V DC,12/5/2025 18:05:29.8,0:00:00.1,12/5/2025 18:05:29.8,9.477 V DC,9.477 V DC,12/5/2025 18:05:29.8,9.477 V DC,Unstable,12/5/2025 18:05:29.9
1220,9.576 V DC,12/5/2025 18:05:29.9,0:00:46.3,12/5/2025 18:06:07.3,9.608 V DC,9.588 V DC,12/5/2025 18:05:33.6,9.492 V DC,Stable,12/5/2025 18:06:16.2
1221,9.462 V DC,12/5/2025 18:06:16.2,0:00:00.1,12/5/2025 18:06:16.2,9.462 V DC,9.462 V DC,12/5/2025 18:06:16.2,9.462 V DC,Unstable,12/5/2025 18:06:16.3
1222,9.581 V DC,12/5/2025 18:06:16.3,0:00:02.3,12/5/2025 18:06:18.1,9.606 V DC,9.593 V DC,12/5/2025 18:06:16.6,9.562 V DC,Stable,12/5/2025 18:06:18.6
1223,9.442 V DC,12/5/2025 18:06:18.6,0:00:00.1,12/5/2025 18:06:18.6,9.442 V DC,9.442 V DC,12/5/2025 18:06:18.6,9.442 V DC,Unstable,12/5/2025 18:06:18.7
1224,9.553 V DC,12/5/2025 18:06:18.7,0:00:06.5,12/5/2025 18:06:23.5,9.605 V DC,9.586 V DC,12/5/2025 18:06:21.7,9.491 V DC,Stable,12/5/2025 18:06:25.3
1225,9.475 V DC,12/5/2025 18:06:25.3,0:00:00.1,12/5/2025 18:06:25.3,9.475 V DC,9.475 V DC,12/5/2025 18:06:25.3,9.475 V DC,Unstable,12/5/2025 18:06:25.4
1226,9.587 V DC,12/5/2025 18:06:25.4,0:00:00.2,12/5/2025 18:06:25.4,9.587 V DC,9.561 V DC,12/5/2025 18:06:25.5,9.535 V DC,Interval,12/5/2025 18:06:25.6
1227,9.592 V DC,12/5/2025 18:06:25.6,0:00:07.9,12/5/2025 18:06:31.9,9.607 V DC,9.591 V DC,12/5/2025 18:06:26.0,9.504 V DC,Stable,12/5/2025 18:06:33.5
1228,9.448 V DC,12/5/2025 18:06:33.5,0:00:00.1,12/5/2025 18:06:33.5,9.448 V DC,9.448 V DC,12/5/2025 18:06:33.5,9.448 V DC,Unstable,12/5/2025 18:06:33.6
1229,9.575 V DC,12/5/2025 18:06:33.6,0:00:24.9,12/5/2025 18:06:49.3,9.608 V DC,9.589 V DC,12/5/2025 18:06:47.2,9.502 V DC,Stable,12/5/2025 18:06:58.6
1230,9.451 V DC,12/5/2025 18:06:58.6,0:00:00.4,12/5/2025 18:06:58.8,9.553 V DC,9.520 V DC,12/5/2025 18:06:58.6,9.451 V DC,Unstable,12/5/2025 18:06:59.0
1231,9.590 V DC,12/5/2025 18:06:59.0,0:00:06.5,12/5/2025 18:07:04.2,9.604 V DC,9.585 V DC,12/5/2025 18:07:04.8,9.509 V DC,Stable,12/5/2025 18:07:05.5
1232,9.484 V DC,12/5/2025 18:07:05.5,0:00:00.1,12/5/2025 18:07:05.5,9.484 V DC,9.484 V DC,12/5/2025 18:07:05.5,9.484 V DC,Unstable,12/5/2025 18:07:05.6
1233,9.585 V DC,12/5/2025 18:07:05.6,0:00:09.5,12/5/2025 18:07:13.6,9.606 V DC,9.586 V DC,12/5/2025 18:07:14.4,9.502 V DC,Stable,12/5/2025 18:07:15.1
1234,9.484 V DC,12/5/2025 18:07:15.1,0:00:00.3,12/5/2025 18:07:15.3,9.590 V DC,9.528 V DC,12/5/2025 18:07:15.1,9.484 V DC,Unstable,12/5/2025 18:07:15.4
1235,9.598 V DC,12/5/2025 18:07:15.4,0:00:10.4,12/5/2025 18:07:24.8,9.605 V DC,9.586 V DC,12/5/2025 18:07:15.6,9.511 V DC,Interval,12/5/2025 18:07:25.7
1236,9.604 V DC,12/5/2025 18:07:25.7,0:00:03.3,12/5/2025 18:07:25.7,9.604 V DC,9.583 V DC,12/5/2025 18:07:26.7,9.511 V DC,Stable,12/5/2025 18:07:29.1
1237,9.462 V DC,12/5/2025 18:07:29.1,0:00:00.7,12/5/2025 18:07:29.5,9.570 V DC,9.511 V DC,12/5/2025 18:07:29.3,9.396 V DC,Unstable,12/5/2025 18:07:29.8
1238,9.592 V DC,12/5/2025 18:07:29.8,0:00:24.7,12/5/2025 18:07:37.0,9.604 V DC,9.587 V DC,12/5/2025 18:07:32.5,9.514 V DC,Stable,12/5/2025 18:07:54.5
1239,9.457 V DC,12/5/2025 18:07:54.5,0:00:01.5,12/5/2025 18:07:55.6,9.594 V DC,9.552 V DC,12/5/2025 18:07:54.5,9.457 V DC,Stable,12/5/2025 18:07:56.0
1240,9.597 V DC,12/5/2025 18:07:56.0,0:00:13.0,12/5/2025 18:08:00.7,9.605 V DC,9.592 V DC,12/5/2025 18:07:56.2,9.510 V DC,Stable,12/5/2025 18:08:09.0
1241,9.501 V DC,12/5/2025 18:08:09.0,0:00:00.7,12/5/2025 18:08:09.6,9.597 V DC,9.558 V DC,12/5/2025 18:08:09.0,9.501 V DC,Unstable,12/5/2025 18:08:09.7
1242,9.599 V DC,12/5/2025 18:08:09.7,0:00:08.2,12/5/2025 18:08:15.3,9.604 V DC,9.589 V DC,12/5/2025 18:08:15.4,9.527 V DC,Stable,12/5/2025 18:08:18.0
1243,9.483 V DC,12/5/2025 18:08:18.0,0:00:01.6,12/5/2025 18:08:19.2,9.595 V DC,9.555 V DC,12/5/2025 18:08:19.4,9.446 V DC,Stable,12/5/2025 18:08:19.6
1244,9.403 V DC,12/5/2025 18:08:19.6,0:00:00.5,12/5/2025 18:08:19.7,9.562 V DC,9.494 V DC,12/5/2025 18:08:19.6,9.403 V DC,Unstable,12/5/2025 18:08:20.1
1245,9.572 V DC,12/5/2025 18:08:20.1,0:00:02.4,12/5/2025 18:08:20.9,9.596 V DC,9.570 V DC,12/5/2025 18:08:21.4,9.498 V DC,Stable,12/5/2025 18:08:22.5
1246,9.468 V DC,12/5/2025 18:08:22.5,0:00:00.6,12/5/2025 18:08:23.0,9.542 V DC,9.487 V DC,12/5/2025 18:08:22.7,9.443 V DC,Unstable,12/5/2025 18:08:23.1
1247,9.570 V DC,12/5/2025 18:08:23.1,0:00:02.5,12/5/2025 18:08:25.2,9.596 V DC,9.575 V DC,12/5/2025 18:08:25.5,9.489 V DC,Interval,12/5/2025 18:08:25.6
1248,9.583 V DC,12/5/2025 18:08:25.6,0:00:28.2,12/5/2025 18:08:44.0,9.604 V DC,9.584 V DC,12/5/2025 18:08:28.8,9.501 V DC,Stable,12/5/2025 18:08:53.8
1249,9.478 V DC,12/5/2025 18:08:53.8,0:00:31.9,12/5/2025 18:09:11.7,9.602 V DC,9.579 V DC,12/5/2025 18:09:18.3,9.442 V DC,Interval,12/5/2025 18:09:25.7
1250,9.597 V DC,12/5/2025 18:09:25.7,0:00:20.6,12/5/2025 18:09:41.6,9.602 V DC,9.583 V DC,12/5/2025 18:09:34.9,9.507 V DC,Stable,12/5/2025 18:09:46.3
1251,9.497 V DC,12/5/2025 18:09:46.3,0:00:37.4,12/5/2025 18:10:17.1,9.602 V DC,9.581 V DC,12/5/2025 18:10:02.4,9.446 V DC,Stable,12/5/2025 18:10:23.7
1252,9.418 V DC,12/5/2025 18:10:23.7,0:00:00.1,12/5/2025 18:10:23.7,9.418 V DC,9.418 V DC,12/5/2025 18:10:23.7,9.418 V DC,Unstable,12/5/2025 18:10:23.8
1253,9.566 V DC,12/5/2025 18:10:23.8,0:00:01.8,12/5/2025 18:10:25.4,9.598 V DC,9.582 V DC,12/5/2025 18:10:24.2,9.531 V DC,Interval,12/5/2025 18:10:25.6
1254,9.594 V DC,12/5/2025 18:10:25.6,0:00:02.4,12/5/2025 18:10:25.7,9.598 V DC,9.578 V DC,12/5/2025 18:10:27.3,9.501 V DC,Stable,12/5/2025 18:10:28.0
1255,9.500 V DC,12/5/2025 18:10:28.0,0:00:51.1,12/5/2025 18:10:31.9,9.599 V DC,9.577 V DC,12/5/2025 18:10:33.1,9.447 V DC,Stable,12/5/2025 18:11:19.1
1256,9.402 V DC,12/5/2025 18:11:19.1,0:00:00.1,12/5/2025 18:11:19.1,9.402 V DC,9.402 V DC,12/5/2025 18:11:19.1,9.402 V DC,Unstable,12/5/2025 18:11:19.2
1257,9.564 V DC,12/5/2025 18:11:19.2,0:00:06.3,12/5/2025 18:11:21.8,9.597 V DC,9.580 V DC,12/5/2025 18:11:19.6,9.507 V DC,Interval,12/5/2025 18:11:25.6
1258,9.561 V DC,12/5/2025 18:11:25.6,0:00:17.0,12/5/2025 18:11:27.1,9.598 V DC,9.580 V DC,12/5/2025 18:11:36.3,9.511 V DC,Stable,12/5/2025 18:11:42.6
1259,9.478 V DC,12/5/2025 18:11:42.6,0:00:00.1,12/5/2025 18:11:42.6,9.478 V DC,9.478 V DC,12/5/2025 18:11:42.6,9.478 V DC,Unstable,12/5/2025 18:11:42.7
1260,9.578 V DC,12/5/2025 18:11:42.7,0:00:18.2,12/5/2025 18:11:45.7,9.598 V DC,9.570 V DC,12/5/2025 18:11:56.1,9.458 V DC,Stable,12/5/2025 18:12:00.9
1261,9.408 V DC,12/5/2025 18:12:00.9,0:00:00.1,12/5/2025 18:12:00.9,9.408 V DC,9.408 V DC,12/5/2025 18:12:00.9,9.408 V DC,Unstable,12/5/2025 18:12:01.0
1262,9.539 V DC,12/5/2025 18:12:01.0,0:00:05.5,12/5/2025 18:12:03.4,9.598 V DC,9.582 V DC,12/5/2025 18:12:04.5,9.498 V DC,Stable,12/5/2025 18:12:06.5
1263,9.441 V DC,12/5/2025 18:12:06.5,0:00:00.1,12/5/2025 18:12:06.5,9.441 V DC,9.441 V DC,12/5/2025 18:12:06.5,9.441 V DC,Unstable,12/5/2025 18:12:06.6
1264,9.576 V DC,12/5/2025 18:12:06.6,0:00:19.0,12/5/2025 18:12:19.0,9.597 V DC,9.578 V DC,12/5/2025 18:12:10.2,9.504 V DC,Interval,12/5/2025 18:12:25.6
1265,9.561 V DC,12/5/2025 18:12:25.6,0:00:07.3,12/5/2025 18:12:26.6,9.597 V DC,9.581 V DC,12/5/2025 18:12:31.8,9.507 V DC,Stable,12/5/2025 18:12:33.0
1266,9.441 V DC,12/5/2025 18:12:33.0,0:00:00.9,12/5/2025 18:12:33.6,9.592 V DC,9.550 V DC,12/5/2025 18:12:33.0,9.441 V DC,Unstable,12/5/2025 18:12:33.9
1267,9.566 V DC,12/5/2025 18:12:33.9,0:00:04.0,12/5/2025 18:12:37.8,9.594 V DC,9.576 V DC,12/5/2025 18:12:34.5,9.489 V DC,Stable,12/5/2025 18:12:37.9
1268,9.392 V DC,12/5/2025 18:12:37.9,0:00:00.1,12/5/2025 18:12:37.9,9.392 V DC,9.392 V DC,12/5/2025 18:12:37.9,9.392 V DC,Unstable,12/5/2025 18:12:38.0
1269,9.567 V DC,12/5/2025 18:12:38.0,0:00:09.6,12/5/2025 18:12:44.5,9.596 V DC,9.574 V DC,12/5/2025 18:12:47.3,9.484 V DC,Stable,12/5/2025 18:12:47.6
1270,9.477 V DC,12/5/2025 18:12:47.6,0:00:38.0,12/5/2025 18:12:53.8,9.595 V DC,9.572 V DC,12/5/2025 18:13:03.4,9.437 V DC,Interval,12/5/2025 18:13:25.6
